Account_ID,Customer_ID,Branch_ID,Account_Type,Account_Open_Date.1,Account_Status,Current_Balance
A003621,C01019,BR009,Savings,04-01-2024,Active,15174.01
A003622,C02285,BR006,Savings,01-07-2022,Active,48445.13
A003623,C01895,BR010,Savings,03-05-2025,Active,40077.62
A003624,C01533,BR010,Current,25-04-2025,Active,84826.5
A003625,C00019,BR012,Fixed Deposit,19-03-2025,Active,50542.7
A003626,C01942,BR010,Savings,08-11-2023,Closed,47437.98
A003627,C00540,BR012,Savings,31-08-2022,Active,67858.98
A003628,C02760,BR008,Current,18-12-2023,Inactive,50543.92
A003629,C00567,BR002,Salary,16-01-2024,Active,22576.13
A003630,C00090,BR005,Current,11-04-2023,Active,95246.59
A003631,C01129,BR012,Fixed Deposit,06-07-2023,Active,127988.63
A003632,C01049,BR008,Savings,09-03-2022,Active,31457.77
A003633,C01057,BR005,Savings,04-02-2024,Active,10282.11
A003634,C02781,BR008,Fixed Deposit,10-10-2022,Active,164590.22
A003635,C00824,BR006,Current,13-05-2025,Inactive,29664.46
A003636,C02513,BR008,Current,17-01-2025,Active,45526.81
A003637,C00489,BR012,Fixed Deposit,01-06-2024,Active,86514.55
A003638,C01851,BR015,Savings,24-11-2022,Active,34429.58
A003639,C00393,BR005,Savings,02-09-2024,Active,75196.01
A003640,C00688,BR015,Savings,21-12-2025,Active,21091.78
A003641,C00445,BR014,Salary,10-07-2024,Active,15832.29
A003642,C00992,BR005,Fixed Deposit,22-02-2025,Active,52557.48
A003643,C01380,BR015,Savings,08-08-2025,Active,76068.44
A003644,C02574,BR004,Savings,24-05-2025,Active,50183.23
A003645,C02269,BR009,Current,25-08-2022,Inactive,43649.61
A003646,C02095,BR001,Savings,29-06-2025,Active,20493.65
A003647,C01467,BR007,Fixed Deposit,23-01-2025,Inactive,67054.48
A003648,C00857,BR008,Savings,16-11-2024,Inactive,33283.4
A003649,C00890,BR013,Fixed Deposit,29-11-2022,Active,112404.05
A003650,C00397,BR013,Salary,13-11-2023,Active,15175.33
A003651,C01994,BR005,Savings,13-08-2025,Active,101350.83
A003652,C02343,BR009,Salary,01-09-2025,Active,41748.43
A003653,C01644,BR012,Salary,18-06-2022,Inactive,99313.5
A003654,C01729,BR002,Savings,16-09-2023,Active,82986.08
A003655,C01118,BR005,Savings,04-06-2024,Active,26836.49
A003656,C02891,BR009,Salary,20-05-2022,Active,27183.23
A003657,C02663,BR010,Salary,26-12-2022,Active,79593.03
A003658,C01220,BR005,Salary,21-05-2024,Active,66699.68
A003659,C02266,BR003,Savings,16-08-2024,Inactive,81016.35
A003660,C01048,BR012,Salary,04-06-2022,Active,34599.84
A003661,C00372,BR004,Salary,11-09-2023,Active,39509.49
A003662,C00873,BR013,Savings,15-08-2024,Closed,28166.17
A003663,C02504,BR013,Savings,18-12-2025,Active,33444.92
A003664,C01446,BR010,Savings,28-12-2025,Active,19541.71
A003665,C02597,BR013,Salary,30-03-2023,Active,32844.37
A003666,C00969,BR010,Savings,13-09-2024,Active,30549.25
A003667,C01380,BR015,Fixed Deposit,18-03-2024,Active,315723.95
A003668,C00220,BR005,Savings,04-11-2022,Active,68567.85
A003669,C02343,BR009,Salary,12-01-2024,Active,10555.49
A003670,C00937,BR007,Savings,21-07-2022,Active,46626.53
A003671,C00274,BR015,Salary,25-06-2022,Active,15989.16
A003672,C00657,BR005,Current,05-06-2023,Active,61588.67
A003673,C01997,BR006,Salary,17-01-2023,Active,18311.48
A003674,C02447,BR005,Fixed Deposit,01-08-2022,Active,102100.19
A003675,C02865,BR014,Savings,17-03-2022,Closed,5136.43
A003676,C00707,BR007,Savings,12-04-2024,Active,40396.51
A003677,C01772,BR013,Savings,09-01-2022,Active,36378.71
A003678,C01377,BR006,Current,18-02-2025,Inactive,126534.65
A003679,C02147,BR007,Salary,17-04-2022,Active,40863.1
A003680,C02019,BR011,Savings,19-08-2024,Closed,12479.46
A003681,C00211,BR008,Salary,06-08-2022,Active,33721.91
A003682,C00448,BR006,Savings,20-06-2024,Active,12085.51
A003683,C01771,BR009,Fixed Deposit,28-07-2022,Active,55364.87
A003684,C01594,BR001,Savings,29-09-2023,Active,72787.41
A003685,C02658,BR011,Fixed Deposit,21-08-2024,Active,341252.46
A003686,C02542,BR008,Current,10-09-2022,Active,132386.24
A003687,C00176,BR002,Fixed Deposit,13-07-2022,Active,50321.55
A003688,C01753,BR007,Current,20-07-2024,Active,34804.75
A003689,C01220,BR005,Savings,25-07-2024,Active,42989.83
A003690,C01448,BR014,Salary,05-09-2023,Active,49112.6
A003691,C00195,BR002,Savings,28-06-2022,Active,42372.2
A003692,C02517,BR007,Savings,23-03-2023,Active,46819.93
A003693,C00496,BR001,Savings,14-11-2022,Active,30294.78
A003694,C02842,BR006,Fixed Deposit,21-08-2024,Active,56268.58
A003695,C02794,BR005,Salary,16-03-2023,Active,20350.47
A003696,C02463,BR006,Savings,08-07-2023,Active,14173.5
A003697,C00353,BR002,Salary,17-01-2023,Active,168350.26
A003698,C01226,BR013,Savings,03-09-2022,Inactive,49846.76
A003699,C00072,BR005,Savings,31-03-2025,Inactive,162474.6
A003700,C01836,BR005,Savings,08-12-2023,Active,27710.68
A003701,C02593,BR007,Savings,14-04-2024,Active,271634.48
A003702,C01580,BR009,Salary,27-02-2023,Active,37450.19
A003703,C00070,BR006,Savings,08-05-2022,Active,92704.22
A003704,C00910,BR006,Savings,07-12-2024,Active,35991.16
A003705,C00511,BR009,Savings,20-11-2024,Active,40267
A003706,C01306,BR005,Fixed Deposit,10-03-2022,Active,246431.76
A003707,C01116,BR002,Current,18-07-2025,Active,46234.91
A003708,C02488,BR006,Savings,31-05-2025,Active,80523.9
A003709,C00664,BR006,Salary,24-05-2025,Active,34737.37
A003710,C00902,BR003,Savings,06-11-2023,Active,70896.37
A003711,C00713,BR009,Fixed Deposit,10-10-2024,Active,457499.62
A003712,C02669,BR006,Savings,24-01-2022,Active,116458.61
A003713,C00884,BR007,Savings,24-05-2024,Active,50066.08
A003714,C02975,BR001,Savings,14-07-2022,Active,9689.3
A003715,C01999,BR001,Savings,21-08-2025,Active,26660.24
A003716,C00921,BR006,Savings,13-10-2025,Active,34258.24
A003717,C01783,BR009,Salary,08-08-2022,Active,35371.3
A003718,C00369,BR002,Savings,24-02-2024,Active,107338.15
A003719,C02712,BR005,Savings,15-05-2024,Active,91940.45
A003720,C02872,BR015,Current,27-01-2025,Closed,22322.27
A003721,C00882,BR015,Salary,16-12-2023,Active,276145.67
A003722,C00514,BR007,Fixed Deposit,13-07-2025,Inactive,123283.06
A003723,C01286,BR004,Savings,20-05-2023,Active,27877.24
A003724,C02315,BR005,Fixed Deposit,13-04-2023,Active,75142.55
A003725,C01881,BR001,Salary,01-12-2024,Active,9300.4
A003726,C00118,BR007,Current,10-03-2024,Active,18806.7
A003727,C00025,BR005,Savings,30-04-2022,Active,82835.89
A003728,C00707,BR007,Savings,08-08-2024,Active,65734.56
A003729,C02264,BR013,Savings,13-02-2023,Active,16516.01
A003730,C00781,BR008,Salary,14-05-2025,Active,38101.18
A003731,C02684,BR013,Salary,07-05-2025,Active,69466.66
A003732,C00892,BR015,Savings,06-09-2023,Active,6215.1
A003733,C02678,BR009,Savings,31-05-2025,Active,157863.02
A003734,C02758,BR003,Fixed Deposit,22-10-2025,Active,233222.79
A003735,C02184,BR010,Savings,01-12-2024,Active,69705.94
A003736,C00526,BR010,Current,06-06-2024,Active,122362.89
A003737,C00216,BR004,Fixed Deposit,25-09-2025,Active,372755.36
A003738,C00521,BR015,Savings,30-06-2025,Active,29065.79
A003739,C01899,BR005,Current,30-11-2023,Active,97646.5
A003740,C02076,BR003,Salary,02-05-2022,Active,34791.5
A003741,C02957,BR012,Savings,27-05-2024,Active,65800.22
A003742,C02857,BR001,Savings,08-11-2023,Active,119856.68
A003743,C00924,BR010,Fixed Deposit,19-06-2023,Active,403087.7
A003744,C01168,BR006,Savings,19-09-2022,Active,28114.77
A003745,C02317,BR001,Savings,12-11-2024,Active,57093.97
A003746,C02320,BR010,Savings,25-08-2025,Active,8457.03
A003747,C00942,BR015,Salary,23-05-2024,Active,53098.39
A003748,C00094,BR010,Savings,10-12-2022,Active,66190.6
A003749,C00290,BR005,Savings,02-01-2022,Active,39791.59
A003750,C02473,BR007,Savings,07-11-2024,Active,93939.25
A003751,C01046,BR001,Savings,19-08-2022,Active,44353.07
A003752,C02171,BR002,Salary,02-04-2022,Active,39656.65
A003753,C02403,BR010,Fixed Deposit,16-10-2022,Active,40932.13
A003754,C02690,BR005,Savings,21-10-2022,Active,15505.36
A003755,C01477,BR009,Salary,11-05-2023,Active,114281.17
A003756,C01913,BR002,Salary,13-04-2023,Active,106843.79
A003757,C00587,BR006,Salary,16-10-2022,Active,71797.46
A003758,C02825,BR003,Current,16-02-2025,Active,56664.3
A003759,C02650,BR006,Savings,22-04-2025,Active,46835.4
A003760,C01170,BR012,Current,02-01-2023,Active,109059.8
A003761,C01102,BR006,Current,23-06-2023,Active,62256.68
A003762,C02198,BR005,Current,08-04-2025,Active,62423.9
A003763,C01243,BR011,Savings,24-10-2025,Active,16515.04
A003764,C02177,BR009,Savings,26-02-2025,Active,28703.42
A003765,C00271,BR001,Savings,19-03-2024,Active,13717.14
A003766,C00806,BR012,Savings,20-12-2025,Active,60967.08
A003767,C02342,BR009,Savings,28-11-2024,Inactive,140468
A003768,C02762,BR001,Savings,16-09-2024,Inactive,226496.4
A003769,C00079,BR009,Savings,13-02-2022,Active,14539.32
A003770,C02338,BR012,Savings,20-07-2024,Active,16881.18
A003771,C00208,BR003,Fixed Deposit,25-02-2023,Active,148915.45
A003772,C02600,BR005,Current,28-05-2024,Active,236735.29
A003773,C00760,BR006,Savings,17-04-2024,Active,32367.36
A003774,C01088,BR001,Salary,10-06-2022,Active,87467.1
A003775,C02152,BR005,Savings,06-11-2023,Active,60615.18
A003776,C02524,BR015,Savings,20-01-2024,Active,8581.4
A003777,C01244,BR002,Current,11-03-2022,Inactive,56170.22
A003778,C00945,BR003,Savings,29-05-2025,Active,13450.76
A003779,C02940,BR002,Current,01-10-2025,Inactive,73884.59
A003780,C02894,BR005,Savings,31-01-2022,Active,27161.6
A003781,C01573,BR009,Savings,25-06-2022,Active,72376.43
A003782,C00072,BR005,Savings,05-07-2022,Active,37585.78
A003783,C02908,BR008,Savings,07-10-2023,Active,25930.16
A003784,C01858,BR007,Salary,27-05-2024,Inactive,228828.85
A003785,C01659,BR012,Savings,19-12-2022,Active,18022.71
A003786,C00337,BR008,Savings,22-05-2025,Active,49189.2
A003787,C02980,BR005,Savings,30-03-2023,Active,67895.94
A003788,C02157,BR015,Salary,26-03-2023,Inactive,44401.88
A003789,C00654,BR013,Current,09-05-2024,Active,93458.62
A003790,C01092,BR015,Salary,27-06-2025,Active,17172.38
A003791,C01032,BR005,Current,30-12-2022,Active,76100.59
A003792,C02612,BR007,Fixed Deposit,09-05-2023,Active,229585.51
A003793,C01427,BR001,Savings,10-05-2023,Inactive,36791.1
A003794,C02619,BR010,Salary,12-11-2023,Active,12551.43
A003795,C02064,BR005,Savings,19-09-2023,Active,38797.07
A003796,C01105,BR009,Savings,24-10-2025,Active,139383.67
A003797,C01218,BR012,Salary,03-08-2022,Active,16352.94
A003798,C02430,BR009,Fixed Deposit,03-09-2023,Active,102088.92
A003799,C01499,BR007,Salary,06-01-2023,Active,40399.77
A003800,C02044,BR007,Savings,25-05-2024,Active,96981.06
A003801,C00369,BR002,Current,15-02-2025,Active,177765.16
A003802,C01280,BR010,Savings,28-09-2025,Active,58033.19
A003803,C01731,BR011,Current,02-10-2023,Active,75053.43
A003804,C01030,BR005,Savings,22-01-2023,Active,10913.24
A003805,C02544,BR003,Savings,09-11-2025,Active,12616.71
A003806,C00631,BR005,Savings,15-05-2022,Active,35507.65
A003807,C02549,BR008,Fixed Deposit,11-07-2022,Active,61871.33
A003808,C00190,BR004,Savings,31-10-2025,Active,51024.05
A003809,C01282,BR012,Savings,19-07-2025,Inactive,95454.47
A003810,C01553,BR005,Savings,28-03-2024,Active,9047.78
A003811,C00761,BR008,Savings,26-04-2023,Active,51590.14
A003812,C01621,BR001,Savings,12-11-2025,Active,3419.73
A003813,C02703,BR010,Salary,31-10-2025,Active,118777.17
A003814,C01333,BR003,Savings,20-06-2025,Closed,105624.07
A003815,C01618,BR010,Savings,01-02-2025,Active,29082.44
A003816,C02852,BR002,Savings,18-05-2024,Active,5398.58
A003817,C02772,BR012,Savings,28-06-2023,Active,32192.96
A003818,C00042,BR008,Current,20-11-2023,Active,58551.89
A003819,C02179,BR014,Savings,03-03-2024,Active,54655.24
A003820,C02551,BR012,Salary,03-12-2023,Active,185091.03
A003821,C02828,BR006,Savings,12-06-2025,Active,29880.86
A003822,C02403,BR010,Savings,31-08-2022,Active,215889.07
A003823,C00249,BR003,Savings,02-05-2022,Active,6889.28
A003824,C02277,BR010,Current,25-10-2023,Active,38788.12
A003825,C02534,BR004,Savings,30-10-2022,Inactive,12775.25
A003826,C01575,BR001,Current,15-04-2025,Active,57358.02
A003827,C00063,BR002,Salary,24-05-2025,Active,13717.41
A003828,C00572,BR004,Savings,15-12-2025,Active,90386
A003829,C00826,BR004,Savings,19-07-2023,Active,68829.78
A003830,C02589,BR011,Savings,04-11-2025,Active,44766.98
A003831,C00378,BR005,Savings,29-05-2022,Active,34869.57
A003832,C02234,BR013,Savings,06-11-2025,Active,15680.03
A003833,C00538,BR002,Current,26-12-2022,Active,35842.55
A003834,C02499,BR008,Current,28-01-2022,Active,92040.73
A003835,C00034,BR006,Salary,21-04-2025,Inactive,73351.56
A003836,C00708,BR005,Savings,24-01-2024,Active,136391.99
A003837,C00305,BR007,Savings,27-08-2023,Active,29355.25
A003838,C01664,BR007,Salary,20-10-2022,Active,117264.9
A003839,C02344,BR005,Savings,31-08-2023,Active,44855.61
A003840,C01248,BR015,Current,17-06-2024,Inactive,38065.38
A003841,C01601,BR004,Current,29-07-2022,Active,73360.78
A003842,C01920,BR006,Savings,13-10-2025,Active,21289.04
A003843,C01365,BR005,Savings,23-11-2024,Active,21093.25
A003844,C02258,BR006,Current,04-07-2025,Active,153771.78
A003845,C00852,BR010,Current,07-03-2022,Inactive,78624.47
A003846,C00522,BR003,Savings,20-06-2025,Active,65102.19
A003847,C00563,BR008,Savings,18-06-2025,Inactive,35773.94
A003848,C00523,BR006,Savings,19-06-2023,Active,28174.99
A003849,C00114,BR015,Current,12-04-2024,Active,
A003850,C00131,BR008,Savings,03-01-2024,Active,7530.87
A003851,C00159,BR013,Fixed Deposit,21-04-2025,Active,86908.16
A003852,C00472,BR011,Fixed Deposit,16-02-2023,Inactive,123195.11
A003853,C01903,BR002,Fixed Deposit,05-09-2025,Active,69368.33
A003854,C00721,BR003,Savings,20-03-2024,Active,43167.42
A003855,C01754,BR010,Savings,01-01-2022,Active,202525.24
A003856,C00218,BR012,Fixed Deposit,20-03-2023,Active,70330.87
A003857,C02402,BR013,Salary,28-07-2022,Active,37617.08
A003858,C01068,BR005,Savings,27-03-2025,Active,38743.73
A003859,C01324,BR006,Salary,21-08-2023,Active,63553.47
A003860,C02026,BR004,Current,10-11-2023,Active,92441.32
A003861,C02993,BR009,Salary,27-05-2023,Active,63647.5
A003862,C02380,BR010,Fixed Deposit,20-10-2024,Active,167801.41
A003863,C01205,BR007,Fixed Deposit,22-12-2025,Active,143369.56
A003864,C01038,BR015,Current,28-06-2025,Active,89229.23
A003865,C01016,BR006,Savings,16-12-2025,Active,49569.1
A003866,C00252,BR009,Current,14-03-2023,Inactive,20016.43
A003867,C01014,BR005,Current,28-08-2024,Active,326003.77
A003868,C02279,BR010,Current,27-06-2024,Active,47502.16
A003869,C00829,BR003,Savings,18-03-2023,Active,45655
A003870,C01174,BR005,Current,20-05-2025,Active,76068.1
A003871,C00208,BR003,Current,05-09-2025,Active,149109.65
A003872,C00755,BR003,Fixed Deposit,21-10-2025,Active,88752.93
A003873,C00207,BR003,Salary,14-12-2025,Inactive,36484.15
A003874,C01413,BR015,Savings,27-08-2022,Active,51439.99
A003875,C00891,BR015,Current,04-08-2022,Active,70021.68
A003876,C02910,BR008,Current,22-09-2024,Active,145607.37
A003877,C01770,BR004,Current,26-11-2024,Active,109193.42
A003878,C01118,BR005,Savings,28-09-2023,Active,22815.57
A003879,C01613,BR006,Salary,27-08-2022,Active,14818.19
A003880,C02879,BR014,Salary,22-02-2023,Active,25478.41
A003881,C00542,BR009,Savings,07-07-2022,Active,31939.14
A003882,C00760,BR006,Fixed Deposit,19-08-2022,Active,331311.7
A003883,C01637,BR004,Fixed Deposit,02-10-2022,Active,109120.8
A003884,C00317,BR014,Salary,05-05-2024,Active,21168.79
A003885,C01560,BR006,Fixed Deposit,20-01-2024,Active,98039.43
A003886,C00472,BR011,Savings,04-05-2023,Active,29672.72
A003887,C02593,BR007,Fixed Deposit,04-03-2024,Active,118247.22
A003888,C02322,BR010,Fixed Deposit,02-09-2024,Active,277953.74
A003889,C00146,BR005,Current,23-05-2022,Active,158884.53
A003890,C01613,BR006,Savings,15-02-2023,Closed,43244.48
A003891,C00630,BR009,Savings,21-10-2022,Active,29656.26
A003892,C01746,BR003,Savings,01-01-2022,Active,62584.19
A003893,C01635,BR012,Salary,19-06-2022,Active,3397.17
A003894,C02904,BR009,Current,25-01-2025,Active,23622.57
A003895,C00533,BR005,Salary,03-07-2025,Active,21548.12
A003896,C01515,BR010,Salary,24-08-2022,Active,38737.76
A003897,C02897,BR009,Savings,25-01-2025,Active,20412.82
A003898,C00352,BR002,Savings,04-01-2023,Active,55807.77
A003899,C00762,BR015,Salary,24-07-2022,Active,64837.33
A003900,C02156,BR005,Savings,10-12-2022,Active,10793.53
A003901,C00325,BR005,Fixed Deposit,05-09-2025,Active,47150.23
A003902,C00624,BR004,Fixed Deposit,16-05-2023,Active,127641.85
A003903,C02872,BR015,Savings,18-12-2024,Active,52618.16
A003904,C01745,BR002,Current,11-12-2023,Active,58639.24
A003905,C00169,BR005,Fixed Deposit,29-09-2023,Active,304774.73
A003906,C02564,BR005,Fixed Deposit,01-04-2025,Active,37473.04
A003907,C01571,BR006,Current,19-12-2025,Active,150225.57
A003908,C01432,BR005,Fixed Deposit,07-08-2024,Active,107803.78
A003909,C02978,BR012,Current,26-05-2025,Active,113589.17
A003910,C00943,BR007,Savings,02-08-2022,Inactive,40993.62
A003911,C01136,BR006,Current,08-08-2025,Active,157236.43
A003912,C01727,BR006,Salary,26-09-2022,Inactive,48942.67
A003913,C00725,BR006,Fixed Deposit,06-10-2022,Active,165670.45
A003914,C00381,BR002,Savings,22-05-2025,Active,31158.36
A003915,C00415,BR007,Savings,07-12-2023,Inactive,62416.36
A003916,C00923,BR005,Current,01-01-2023,Active,86390.33
A003917,C00239,BR012,Fixed Deposit,09-02-2022,Active,88705.89
A003918,C01513,BR007,Salary,16-11-2022,Active,24135.33
A003919,C02981,BR010,Savings,19-04-2025,Inactive,25238.15
A003920,C00763,BR005,Fixed Deposit,06-01-2022,Active,313025.7
A003921,C00123,BR005,Salary,06-09-2025,Active,58883.44
A003922,C00118,BR007,Fixed Deposit,04-02-2025,Active,22957.66
A003923,C00499,BR006,Salary,27-10-2022,Active,21833.63
A003924,C01756,BR005,Savings,14-12-2024,Active,66485.4
A003925,C01412,BR003,Fixed Deposit,28-01-2024,Active,80663.52
A003926,C01204,BR006,Savings,23-05-2023,Active,30262.02
A003927,C02265,BR010,Fixed Deposit,09-01-2024,Active,109845.49
A003928,C01172,BR012,Savings,11-01-2022,Active,13373.41
A003929,C01849,BR006,Salary,10-07-2025,Active,10963.09
A003930,C02991,BR009,Savings,21-02-2025,Active,20044.97
A003931,C00509,BR009,Savings,20-09-2022,Active,59271.97
A003932,C00336,BR007,Fixed Deposit,26-05-2022,Active,96356.41
A003933,C00653,BR006,Savings,11-09-2023,Active,21306.81
A003934,C00463,BR006,Savings,04-11-2023,Active,30200.8
A003935,C02488,BR006,Fixed Deposit,02-02-2025,Active,114848.73
A003936,C02629,BR006,Savings,12-05-2025,Active,56905.44
A003937,C01680,BR005,Current,04-04-2022,Active,101720.08
A003938,C00391,BR013,Fixed Deposit,23-12-2022,Active,69950.83
A003939,C02554,BR009,Savings,06-05-2024,Active,32730.34
A003940,C02753,BR005,Savings,09-07-2023,Closed,51114
A003941,C01224,BR008,Salary,18-12-2025,Active,42883.46
A003942,C02016,BR008,Salary,23-08-2024,Inactive,33558.06
A003943,C01826,BR006,Savings,17-04-2023,Active,120809.38
A003944,C01585,BR005,Current,10-09-2024,Active,111849.15
A003945,C01060,BR014,Savings,21-09-2023,Active,35210.51
A003946,C00836,BR006,Savings,08-11-2023,Active,32145.59
A003947,C00827,BR015,Savings,10-11-2024,Active,30556.55
A003948,C01079,BR005,Fixed Deposit,26-09-2023,Active,297800.01
A003949,C02280,BR007,Savings,14-10-2024,Active,48174.37
A003950,C02478,BR001,Savings,05-09-2023,Active,103147.41
A003951,C00340,BR001,Fixed Deposit,18-05-2024,Active,61875.61
A003952,C00173,BR004,Savings,12-12-2023,Active,30299.64
A003953,C01435,BR006,Fixed Deposit,18-04-2024,Active,81980.11
A003954,C02306,BR008,Fixed Deposit,22-05-2023,Active,62784.32
A003955,C01683,BR015,Savings,25-06-2022,Inactive,49753.15
A003956,C02484,BR014,Savings,10-01-2023,Inactive,8976.18
A003957,C02141,BR006,Savings,05-06-2023,Inactive,63570.91
A003958,C02118,BR013,Savings,07-04-2023,Active,82525.44
A003959,C01616,BR005,Savings,08-09-2023,Active,41483.44
A003960,C00164,BR006,Savings,30-11-2023,Active,20048.02
