Loan_ID,Customer_ID,Branch_ID,Loan_Type,Application_Date.1,Loan_Amount,Interest_Rate,Tenure_Months,Approval_Status,Loan_Status,Estimated_Interest
L002882,C00676,BR009,Home,22-10-2023,1304840.59,8.4,120,Approved,Active,1096066.1
L002883,C00990,BR007,Personal,19-03-2025,661755.12,13.6,36,Approved,Closed,269996.09
L002884,C00242,BR014,Personal,02-12-2023,654895.21,9.85,12,Rejected,Rejected,64507.18
L002885,C00056,BR008,Personal,21-05-2023,195609.73,12.87,24,Approved,Defaulted,50349.94
L002886,C01106,BR009,Personal,29-09-2023,863271.88,14.65,84,Approved,Active,885285.31
L002887,C00023,BR011,Business,28-05-2024,667400.77,7.61,180,Rejected,Rejected,761837.98
L002888,C01768,BR010,Business,31-03-2024,1481527.41,9.94,24,Approved,Active,294527.65
L002889,C02507,BR008,Home,19-12-2025,2755723.96,13.3,12,Approved,Active,366511.29
L002890,C00723,BR007,Home,03-06-2024,1807697.12,7.85,84,Approved,Active,993329.57
L002891,C02737,BR007,Home,01-12-2024,1596596.15,13.99,240,Approved,Active,4467276.03
L002892,C02698,BR007,Personal,12-04-2025,887091.47,9.87,24,Rejected,Rejected,175111.86
L002893,C01151,BR010,Auto,04-10-2023,211789.24,7.31,180,Approved,Active,232226.9
L002894,C02220,BR005,Education,25-06-2023,671652.35,11.5,12,Rejected,Rejected,77240.02
L002895,C02889,BR004,Education,31-12-2023,312145.35,8.84,48,Pending,Under Review,110374.6
L002896,C00302,BR012,Home,06-07-2023,2543471.18,9.35,12,Pending,Under Review,237814.56
L002897,C02579,BR009,Home,25-10-2025,1461180.52,8.37,120,Approved,Active,1223008.1
L002898,C01737,BR014,Home,09-03-2023,2664035.23,8.76,48,Approved,Active,933477.94
L002899,C02870,BR008,Home,19-11-2024,2804294.18,14.3,240,Approved,Active,8020281.35
L002900,C02247,BR012,Personal,01-01-2025,376677.18,10.85,48,Approved,Active,163477.9
L002901,C02437,BR007,Personal,26-12-2025,155672.17,8.96,48,Approved,Active,55792.91
L002902,C02615,BR002,Home,06-12-2025,1829267.82,10.44,180,Rejected,Rejected,2864633.41
L002903,C00174,BR008,Home,17-02-2025,2092034.65,12.82,60,Approved,Active,1340994.21
L002904,C02867,BR003,Business,15-02-2024,1617582.93,12.42,84,Approved,Active,1406326.6
L002905,C01558,BR013,Business,11-01-2025,1511741.89,13.75,240,Rejected,Rejected,4157290.2
L002906,C00651,BR009,Home,10-06-2024,1393894.12,8.29,120,Approved,Active,1155538.23
L002907,C00575,BR008,Auto,11-09-2023,351414.75,11.07,12,Pending,Under Review,38901.61
L002908,C02465,BR011,Education,16-07-2023,139082.94,11.94,48,Rejected,Rejected,66426.01
L002909,C02291,BR001,Personal,05-09-2023,872455.61,10.8,180,Approved,Active,1413378.09
L002910,C01170,BR012,Personal,12-01-2023,437601.53,12.7,36,Rejected,Rejected,166726.18
L002911,C00793,BR013,Personal,07-11-2024,884761.35,10.74,84,Rejected,Rejected,665163.58
L002912,C01603,BR010,Home,26-12-2024,931295.54,9.62,120,Rejected,Rejected,895906.31
L002913,C01422,BR001,Home,09-09-2023,2368823.44,10.72,60,Approved,Active,1269689.36
L002914,C00183,BR005,Home,24-03-2024,533375.69,8.55,60,Rejected,Rejected,228018.11
L002915,C01717,BR011,Education,14-09-2023,52328.56,9.13,12,Rejected,Rejected,4777.6
L002916,C01302,BR005,Personal,08-03-2025,136916.61,12.39,84,Approved,Closed,118747.78
L002917,C02596,BR012,Business,12-09-2024,1179967.48,11.53,60,Approved,Active,680251.25
L002918,C00493,BR001,Personal,25-03-2024,189702.76,11.67,84,Approved,Active,154968.18
L002919,C00150,BR005,Business,09-11-2024,743747.96,13.59,120,Approved,Active,1010753.48
L002920,C01223,BR005,Business,09-02-2025,2320417.03,8.75,12,Approved,Defaulted,203036.49
L002921,C02544,BR003,Auto,28-07-2025,414012.67,11.36,60,Approved,Active,235159.2
L002922,C02741,BR005,Home,21-08-2025,565333.73,9.18,84,Pending,Under Review,363283.45
L002923,C01855,BR005,Auto,06-09-2024,131907.04,10.78,84,Approved,Active,99537.05
L002924,C01562,BR008,Home,21-09-2023,1988776.18,14.23,180,Rejected,Rejected,4245042.76
L002925,C02176,BR005,Home,26-11-2025,962284.81,9.7,84,Rejected,Rejected,653391.39
L002926,C00525,BR002,Business,26-10-2023,841790.2,12.89,84,Approved,Active,759547.3
L002927,C00304,BR011,Home,01-06-2023,1269462.19,9.21,84,Rejected,Rejected,818422.27
L002928,C00823,BR013,Personal,05-08-2024,260756.13,10.26,60,Approved,Active,133767.89
L002929,C02120,BR010,Personal,08-05-2023,888954.56,8.5,60,Approved,Active,377805.69
L002930,C02061,BR004,Home,23-05-2024,1133025.93,9.04,180,Approved,Active,1536383.16
L002931,C00358,BR008,Business,14-06-2024,1812206.82,9.56,84,Approved,Active,1212728.8
L002932,C02291,BR001,Business,28-07-2025,1086576.67,11.45,60,Approved,Active,622065.14
L002933,C00845,BR011,Education,08-11-2025,303574.3,10.77,60,Approved,Active,163474.76
L002934,C01706,BR001,Business,06-03-2023,428945.7,12.09,48,Approved,Active,207438.14
L002935,C01872,BR005,Auto,23-10-2024,876717.53,9.24,180,Approved,Active,1215130.5
L002936,C02685,BR005,Personal,02-01-2025,881639.75,12.82,24,Approved,Active,226052.43
L002937,C02350,BR005,Business,07-08-2023,1968815.13,12.09,60,Approved,Active,1190148.75
L002938,C00867,BR009,Auto,07-03-2023,893671.29,7.99,36,Approved,Active,214213.01
L002939,C01858,BR007,Home,27-05-2024,1082940.62,12.5,120,Approved,Active,1353675.78
L002940,C00838,BR010,Personal,17-03-2023,826023.46,10.54,48,Approved,Closed,348251.49
L002941,C00147,BR015,Personal,02-08-2025,300918.12,12.1,60,Approved,Active,182055.46
L002942,C02130,BR011,Education,27-11-2025,644754.07,10.12,48,Approved,Closed,260996.45
L002943,C00898,BR003,Business,06-10-2024,1616677.91,12.04,240,Approved,Active,3892960.41
L002944,C02027,BR005,Personal,06-03-2024,775540.47,10.49,36,Approved,Closed,244062.59
L002945,C01440,BR002,Personal,01-05-2025,742636.64,10.08,180,Approved,Active,1122866.6
L002946,C01625,BR011,Personal,27-01-2024,281603.18,10.32,120,Approved,Active,290614.48
L002947,C00807,BR005,Education,28-09-2025,325476.06,7.43,240,Approved,Active,483657.43
L002948,C01316,BR012,Personal,09-09-2025,187501.95,12.88,36,Approved,Active,72450.75
L002949,C02984,BR008,Personal,14-06-2024,823891.7,12.93,12,Approved,Active,106529.2
L002950,C00469,BR009,Home,05-04-2023,525697.11,9.67,120,Approved,Active,508349.11
L002951,C02875,BR001,Business,15-11-2025,1720355.49,8.23,120,Approved,Closed,1415852.57
L002952,C02999,BR010,Home,28-04-2023,2013052.31,7.77,24,Approved,Active,312828.33
L002953,C02449,BR012,Personal,12-12-2023,227065.95,9.06,180,Pending,Under Review,308582.63
L002954,C01879,BR001,Auto,27-08-2025,775265.46,10.04,240,Approved,Active,1556733.04
L002955,C02796,BR006,Personal,08-05-2023,814074.25,14.63,12,Pending,Under Review,119099.06
L002956,C01903,BR002,Business,19-10-2023,1405392.68,9.25,60,Pending,Under Review,649994.11
L002957,C00907,BR010,Auto,12-01-2025,1164819.95,14.51,120,Approved,Closed,1690153.75
L002958,C02424,BR004,Auto,24-03-2025,983773.55,10.2,48,Approved,Active,401379.61
L002959,C00583,BR011,Home,22-04-2024,616984.83,11.35,12,Approved,Closed,70027.78
L002960,C00712,BR002,Business,25-04-2025,487462.28,11.93,48,Approved,Closed,232617
L002961,C01769,BR005,Personal,30-11-2023,385225.52,11.8,240,Rejected,Rejected,909132.23
L002962,C00583,BR011,Auto,20-12-2025,452785.53,8.34,60,Pending,Under Review,188811.57
L002963,C02323,BR001,Business,22-07-2023,785142.36,8.61,48,Approved,Active,270403.03
L002964,C00101,BR006,Home,22-02-2024,1144349.59,8.9,120,Approved,Defaulted,1018471.14
L002965,C01023,BR005,Personal,24-10-2025,766628.93,12.7,12,Rejected,Rejected,97361.87
L002966,C02381,BR013,Home,24-01-2024,2797355.79,10.96,36,Approved,Active,919770.58
L002967,C01479,BR015,Business,25-12-2025,2096944.85,13.22,240,Approved,Closed,5544322.18
L002968,C01912,BR010,Personal,09-08-2025,872469.24,14.61,120,Approved,Defaulted,1274677.56
L002969,C01127,BR013,Education,30-06-2025,667324.95,10.25,120,Approved,Active,684008.07
L002970,C02890,BR007,Auto,01-01-2025,809799.75,8,36,Rejected,Rejected,194351.94
L002971,C00907,BR010,Personal,01-07-2023,698515.69,12.06,60,Approved,Active,421204.96
L002972,C00574,BR009,Education,23-01-2024,65400.86,8.48,120,Rejected,Rejected,55459.93
L002973,C00970,BR011,Auto,17-05-2024,1031057.84,9.87,12,Approved,Closed,101765.41
L002974,C02285,BR006,Personal,12-01-2025,122274.98,9.6,12,Approved,Active,11738.4
L002975,C01390,BR012,Personal,15-12-2024,185143.14,14.74,36,Pending,Under Review,81870.3
L002976,C00097,BR008,Home,03-01-2025,740568.47,14,60,Approved,Closed,518397.93
L002977,C01109,BR007,Home,23-10-2024,2394548.32,9.87,240,Approved,Defaulted,4726838.38
L002978,C00142,BR008,Personal,29-08-2024,226656.08,11.08,24,Approved,Active,50226.99
L002979,C02360,BR003,Business,29-01-2023,1045828.19,9.01,84,Approved,Closed,659603.84
L002980,C01371,BR001,Personal,14-08-2024,728655.52,10.81,180,Approved,Active,1181514.93
L002981,C00396,BR001,Personal,27-06-2025,801357.9,7.47,180,Approved,Active,897921.53
L002982,C02465,BR011,Education,26-07-2025,279242.2,7.95,12,Approved,Active,22199.75
L002983,C01910,BR011,Business,09-01-2024,2048343.91,9.49,24,Rejected,Rejected,388775.67
L002984,C02249,BR008,Home,09-11-2025,1116565.16,14.48,60,Approved,Active,808393.18
L002985,C00347,BR013,Personal,26-04-2023,320061.86,7.82,120,Approved,Defaulted,250288.37
L002986,C01617,BR010,Business,11-12-2024,2041861.95,12.11,240,Approved,Active,4945389.64
L002987,C01314,BR004,Home,08-12-2023,1099675.23,8.37,12,Approved,Active,92042.82
L002988,C02343,BR009,Home,09-02-2023,1030570.94,10.67,60,Approved,Active,549809.6
L002989,C02140,BR006,Auto,03-05-2025,819439.53,7.36,180,Approved,Active,904661.24
L002990,C02732,BR013,Education,28-01-2025,59991.09,11.35,36,Approved,Closed,20426.97
L002991,C01485,BR006,Personal,09-07-2024,455594.89,10.97,48,Rejected,Rejected,199915.04
L002992,C00638,BR005,Auto,20-12-2023,1187516.16,14.23,180,Rejected,Rejected,2534753.24
L002993,C01927,BR014,Auto,26-09-2024,264864.25,9.63,84,Approved,Active,178544.99
L002994,C01697,BR012,Auto,21-12-2023,859267.91,13.54,120,Approved,Active,1163448.75
L002995,C02881,BR015,Auto,20-08-2025,463394.69,13.25,240,Approved,Active,1227995.93
L002996,C01879,BR001,Personal,13-09-2025,652387.94,9.25,12,Rejected,Rejected,60345.88
L002997,C02239,BR015,Personal,17-04-2025,331318.76,10.65,84,Rejected,Rejected,246998.14
L002998,C02662,BR005,Home,08-01-2024,1557076.4,12.55,12,Rejected,Rejected,195413.09
L002999,C01793,BR008,Business,22-12-2023,1083697.17,10.89,84,Rejected,Rejected,826102.35
L003000,C00290,BR005,Auto,10-08-2024,234730.16,10.68,24,Approved,Active,50138.36
L003001,C01650,BR010,Auto,12-01-2025,899740.03,13.4,120,Approved,Active,1205651.64
L003002,C00267,BR003,Personal,17-09-2023,207852.14,13.35,48,Approved,Closed,110993.04
L003003,C02669,BR006,Home,02-06-2023,2945928.29,9.64,36,Rejected,Rejected,851962.46
L003004,C02032,BR005,Personal,05-10-2025,335520.87,13.55,36,Approved,Active,136389.23
L003005,C00723,BR007,Home,09-01-2025,989902.29,10.57,84,Pending,Under Review,732428.7
L003006,C02537,BR004,Home,23-11-2024,2780294.65,8.66,12,Rejected,Rejected,240773.52
L003007,C02691,BR004,Personal,17-04-2025,733673.22,11.21,60,Approved,Active,411223.84
L003008,C01057,BR005,Personal,31-08-2025,239574.33,11.57,48,Approved,Active,110875
L003009,C02391,BR007,Auto,17-05-2024,130253.51,8.15,84,Rejected,Rejected,74309.63
L003010,C01617,BR010,Home,23-10-2023,2231055.25,11.97,12,Approved,Active,267057.31
L003011,C02213,BR012,Auto,16-07-2023,1116101.05,8.84,120,Approved,Active,986633.33
L003012,C01623,BR006,Personal,07-01-2025,656011.09,9.39,120,Rejected,Rejected,615994.41
L003013,C00332,BR006,Auto,24-12-2024,741217.84,9.21,180,Approved,Active,1023992.45
L003014,C01322,BR015,Business,25-11-2024,938653.94,13.7,84,Approved,Active,900169.13
L003015,C02396,BR004,Personal,15-02-2023,798391.83,14.06,120,Approved,Closed,1122538.91
L003016,C00477,BR007,Personal,05-02-2025,152764.05,10.63,48,Approved,Active,64955.27
L003017,C01910,BR011,Personal,28-11-2025,480128.89,9.79,84,Approved,Closed,329032.33
L003018,C02950,BR003,Education,29-05-2024,253917.77,7.69,36,Approved,Active,58578.83
L003019,C02131,BR011,Home,09-11-2024,1184591.11,14.28,24,Approved,Active,338319.22
L003020,C02355,BR008,Business,26-01-2024,1975531.65,9.22,36,Approved,Closed,546432.05
L003021,C02125,BR015,Personal,12-06-2024,588960.08,9.96,180,Approved,Active,879906.36
L003022,C00912,BR011,Home,04-06-2025,579370.64,10.82,24,Rejected,Rejected,125375.81
L003023,C00463,BR006,Personal,19-02-2023,133547.77,9.73,120,Approved,Defaulted,129941.98
L003024,C01870,BR008,Personal,24-01-2023,752285.97,12.25,36,Rejected,Rejected,276465.09
L003025,C02415,BR009,Business,21-02-2023,1848298.25,13.77,84,Rejected,Rejected,1781574.68
L003026,C00876,BR001,Education,04-08-2024,79908.88,11.02,12,Approved,Active,8805.96
L003027,C01105,BR009,Home,29-11-2023,2564651.25,12.88,240,Rejected,Rejected,6606541.62
L003028,C02841,BR001,Home,18-02-2024,2516109.61,10.67,60,Approved,Active,1342344.48
L003029,C00710,BR004,Auto,06-03-2023,537333.27,9.1,48,Approved,Active,195589.31
L003030,C01889,BR001,Personal,06-02-2024,562628.76,10.02,240,Rejected,Rejected,1127508.04
L003031,C00529,BR004,Auto,01-11-2024,851040.49,13.58,60,Rejected,Rejected,577856.49
L003032,C02146,BR005,Home,03-08-2023,772482.59,8.64,180,Rejected,Rejected,1001137.44
L003033,C02743,BR014,Education,03-05-2023,471606.79,11,12,Rejected,Rejected,51876.75
L003034,C01292,BR003,Home,12-07-2024,2491928.06,9.22,240,Approved,Active,4595115.34
L003035,C02454,BR002,Education,30-08-2023,676892.32,12.18,180,Approved,Active,1236682.27
L003036,C00031,BR009,Personal,30-06-2023,332488.47,13.51,36,Approved,Closed,134757.58
L003037,C00828,BR002,Auto,27-12-2023,222540.12,7.32,12,Pending,Under Review,16289.94
L003038,C01241,BR014,Personal,22-01-2024,104402.19,11.99,48,Approved,Active,50071.29
L003039,C02486,BR007,Home,10-06-2025,1099361.65,12.09,180,Pending,Under Review,1993692.35
L003040,C01627,BR011,Business,26-06-2024,1963356.18,13.11,120,Approved,Active,2573959.95
L003041,C01641,BR003,Home,29-01-2025,1366937.79,11.39,12,Approved,Active,155694.21
L003042,C02807,BR010,Home,27-07-2024,2527884.08,10.99,48,Rejected,Rejected,1111257.84
L003043,C02355,BR008,Home,16-11-2023,2927595.09,11.83,120,Approved,Active,3463344.99
L003044,C00645,BR015,Business,29-10-2024,2323611.67,8.09,24,Approved,Active,375960.37
L003045,C02140,BR006,Home,05-10-2024,1688507.99,12.4,180,Approved,Closed,3140624.86
L003046,C02293,BR005,Home,27-07-2024,2531791.52,9.69,60,Approved,Active,1226652.99
L003047,C02021,BR014,Auto,24-01-2024,630874.32,12.74,180,Pending,Under Review,1205600.83
L003048,C00204,BR002,Personal,23-02-2024,422184.23,7.64,240,Approved,Active,645097.5
L003049,C01992,BR006,Personal,31-05-2024,689876.31,7.85,180,Approved,Active,812329.36
L003050,C01808,BR006,Home,16-09-2024,2101429.45,14.01,120,Approved,Active,2944102.66
L003051,C02121,BR011,Personal,17-09-2025,579833.44,12.23,120,Approved,Active,709136.3
L003052,C01642,BR013,Education,12-09-2023,186671.89,14.54,36,Approved,Active,81426.28
L003053,C01390,BR012,Business,17-03-2025,1913424.65,7.43,24,Approved,Active,284334.9
L003054,C02178,BR004,Auto,03-11-2024,173549.4,9.27,36,Approved,Defaulted,48264.09
L003055,C00012,BR006,Personal,11-04-2023,572675.64,7.97,24,Approved,Active,91284.5
L003056,C02020,BR008,Home,15-01-2023,1939184.49,10.06,12,Approved,Active,195081.96
L003057,C00200,BR009,Education,02-10-2025,331134.03,11.61,60,Approved,Closed,192223.3
L003058,C02556,BR003,Home,18-11-2025,648574.41,9.26,120,Approved,Active,600579.9
L003059,C02880,BR003,Auto,15-03-2025,1154721.29,9.45,48,Approved,Closed,436484.65
L003060,C00606,BR008,Auto,23-04-2024,663943.61,8.3,12,Approved,Active,55107.32
L003061,C02844,BR006,Personal,15-10-2025,627668.36,8.33,180,Approved,Active,784271.62
L003062,C01115,BR006,Personal,24-12-2024,655807.72,8.92,60,Approved,Active,292490.24
L003063,C01228,BR001,Auto,28-11-2023,292981.7,9.62,24,Approved,Defaulted,56369.68
L003064,C01683,BR015,Auto,05-08-2025,597968.22,13.62,180,Approved,Active,1221649.07
L003065,C01352,BR015,Home,29-01-2023,1286778.99,11.67,48,Approved,Active,600668.43
L003066,C00222,BR008,Personal,09-09-2025,753655.68,7.47,84,Approved,Active,394086.56
L003067,C01729,BR002,Education,16-07-2024,544178.17,9.92,120,Approved,Active,539824.74
L003068,C01447,BR003,Education,19-10-2025,320906.87,14.22,84,Approved,Active,319430.7
L003069,C01359,BR004,Home,05-03-2023,2327294.91,12.1,48,Approved,Closed,1126410.74
L003070,C02092,BR001,Home,12-11-2025,2861399.62,10.2,24,Approved,Closed,583725.52
L003071,C02045,BR015,Home,02-03-2025,2233238.42,11.06,240,Rejected,Rejected,4939923.39
L003072,C02611,BR008,Personal,14-12-2025,280167.62,12.34,12,Approved,Active,34572.68
L003073,C01465,BR006,Home,28-12-2025,1754664.46,9.87,24,Approved,Active,346370.76
L003074,C02778,BR015,Personal,10-06-2024,769082.67,13.36,60,Approved,Active,513747.22
L003075,C02080,BR011,Personal,06-01-2024,309738.81,13.96,180,Approved,Active,648593.07
L003076,C01805,BR007,Personal,29-12-2025,753804.27,12.31,240,Approved,Closed,1855866.11
L003077,C01640,BR011,Auto,16-03-2023,876876.21,14.54,48,Approved,Active,509991.2
L003078,C02340,BR007,Home,29-03-2024,2393617.13,13.9,36,Approved,Active,998138.34
L003079,C01185,BR007,Business,27-03-2023,2414445.14,13.46,12,Approved,Closed,324984.32
L003080,C00407,BR011,Home,29-08-2023,753848.93,13.08,48,Approved,Active,394413.76
L003081,C00674,BR010,Business,23-01-2025,1901548.57,11.44,84,Approved,Active,1522760.09
L003082,C00144,BR012,Auto,02-04-2025,446072.68,11.78,48,Pending,Under Review,210189.45
L003083,C00881,BR007,Personal,14-06-2024,249392.51,12.81,180,Approved,Active,479207.71
L003084,C01496,BR001,Personal,04-08-2023,545105.35,8.84,36,Pending,Under Review,144561.94
L003085,C00284,BR006,Personal,07-11-2024,397308.71,11.72,84,Rejected,Rejected,325952.07
L003086,C00486,BR007,Auto,25-11-2024,612319.57,13.78,24,Approved,Active,168755.27
L003087,C00503,BR005,Education,31-07-2023,674777.98,12.36,12,Rejected,Rejected,83402.56
L003088,C02334,BR007,Business,29-06-2024,381944.81,12.94,84,Approved,Active,345965.61
L003089,C00050,BR012,Personal,09-07-2024,188908.65,9.17,60,Approved,Active,86614.62
L003090,C00318,BR004,Personal,11-01-2024,797570.55,8.65,12,Approved,Active,68989.85
L003091,C00956,BR007,Business,27-09-2025,1507067.55,14.13,120,Approved,Closed,2129486.45
L003092,C00234,BR011,Auto,24-06-2025,833695.19,11.41,60,Approved,Active,475623.11
L003093,C02415,BR009,Personal,23-07-2025,807251.65,9.61,48,Approved,Active,310307.53
L003094,C00856,BR008,Business,10-07-2023,2148863.72,9.69,48,Approved,Active,832899.58
L003095,C02044,BR007,Auto,27-12-2024,854943.38,10.03,48,Approved,Active,343003.28
L003096,C01071,BR005,Business,04-03-2025,1495427.96,10.05,24,Approved,Closed,300581.02
L003097,C00801,BR009,Auto,25-04-2024,1087653.35,12.14,240,Approved,Active,2640822.33
L003098,C02832,BR010,Personal,04-03-2025,851635.95,9.57,60,Approved,Closed,407507.8
L003099,C01590,BR011,Education,21-06-2024,156530.51,12.28,180,Approved,Active,288329.2
L003100,C02833,BR014,Home,04-02-2023,2368089.76,11.29,48,Approved,Active,1069429.34
L003101,C01599,BR007,Home,06-05-2023,1413351.27,13.81,36,Rejected,Rejected,585551.43
L003102,C02808,BR005,Personal,01-03-2023,214881.56,8.73,12,Approved,Active,18759.16
L003103,C01864,BR001,Home,27-03-2024,1170643.64,11.06,36,Approved,Active,388419.56
L003104,C00395,BR011,Business,17-10-2024,638383.15,7.81,84,Approved,Active,349004.07
L003105,C02439,BR009,Personal,14-02-2023,537595.67,13.48,36,Pending,Under Review,217403.69
L003106,C00854,BR006,Personal,18-01-2024,293869.48,8.75,36,Rejected,Rejected,77140.74
L003107,C00772,BR003,Business,16-02-2025,1702368.21,8.55,240,Approved,Active,2911049.64
