Transaction_ID,Account_ID,Customer_ID,Branch_ID,Transaction_Date.1,Transaction_Type,Channel,Amount,Transaction_Status
T0023406,A000595,C01820,BR002,12-07-2025,Deposit,UPI,682.99,Completed
T0023407,A000213,C02756,BR005,04-06-2025,Deposit,ATM,23637.88,Completed
T0023408,A002779,C00872,BR010,19-02-2023,Transfer,UPI,1795.62,Completed
T0023409,A003745,C02317,BR001,12-10-2024,Deposit,UPI,3172.1,Completed
T0023410,A001389,C00827,BR015,05-01-2025,Deposit,UPI,1138.47,Failed
T0023411,A003408,C01856,BR008,04-09-2024,Transfer,Branch,25569.41,Completed
T0023412,A002050,C01596,BR015,02-06-2025,Withdrawal,ATM,18817.46,Completed
T0023413,A001191,C01590,BR011,24-11-2024,Withdrawal,Net Banking,21154.85,Completed
T0023414,A003008,C01373,BR001,24-08-2023,Transfer,UPI,29094.5,Completed
T0023415,A000004,C01916,BR005,07-02-2024,Withdrawal,Branch,18872.5,Completed
T0023416,A003879,C01613,BR006,25-04-2025,Withdrawal,Net Banking,5907.42,Completed
T0023417,A004137,C02948,BR006,23-12-2025,Deposit,Debit Card,10213.7,Completed
T0023418,A003615,C02271,BR005,09-05-2024,Withdrawal,UPI,18998.59,Completed
T0023419,A003700,C01836,BR005,10-03-2024,Withdrawal,Branch,12689.22,Pending
T0023420,A003781,C01573,BR009,19-12-2025,Deposit,Branch,4119.73,Completed
T0023421,A001858,C00331,BR008,14-09-2023,Withdrawal,ATM,8930.7,Completed
T0023422,A000209,C02600,BR005,17-02-2024,Withdrawal,Branch,9792.71,Completed
T0023423,A002332,C01754,BR010,25-06-2025,Deposit,Mobile App,21680.42,Completed
T0023424,A001769,C01017,BR001,19-12-2023,Transfer,UPI,10918.56,Completed
T0023425,A003358,C00666,BR010,18-12-2024,Deposit,ATM,11103.53,Completed
T0023426,A003366,C02164,BR011,05-09-2025,Withdrawal,UPI,3988.52,Completed
T0023427,A003450,C02779,BR007,24-12-2025,Withdrawal,Debit Card,12985.89,Completed
T0023428,A003409,C00096,BR006,23-12-2024,Withdrawal,Branch,5779.06,Completed
T0023429,A003530,C00965,BR003,28-04-2023,Deposit,UPI,14904.89,Completed
T0023430,A001763,C02021,BR014,25-04-2025,Deposit,Debit Card,7352.72,Completed
T0023431,A002719,C01858,BR007,20-09-2025,Deposit,Debit Card,3789.89,Completed
T0023432,A001199,C01714,BR013,31-03-2024,Transfer,Net Banking,6777.75,Completed
T0023433,A002590,C00192,BR010,06-04-2025,Deposit,Mobile App,4928.66,Completed
T0023434,A002305,C02057,BR001,23-06-2024,Withdrawal,ATM,5621.08,Completed
T0023435,A000188,C02502,BR013,17-12-2025,Deposit,ATM,7732.08,Completed
T0023436,A003136,C01605,BR001,12-12-2025,Withdrawal,Net Banking,8171.85,Completed
T0023437,A002819,C02602,BR008,26-10-2024,Deposit,Net Banking,1856.54,Completed
T0023438,A002905,C02162,BR007,15-08-2024,Withdrawal,UPI,29672.19,Completed
T0023439,A000980,C02168,BR004,27-02-2025,Withdrawal,Debit Card,5157.77,Completed
T0023440,A001053,C01639,BR008,29-03-2025,Transfer,ATM,41965.63,Completed
T0023441,A000151,C00506,BR011,16-07-2023,Withdrawal,UPI,13944.41,Completed
T0023442,A000002,C02170,BR010,09-12-2025,Transfer,Net Banking,2743.42,Completed
T0023443,A003031,C01846,BR007,15-12-2024,Transfer,Mobile App,3510.27,Completed
T0023444,A003723,C01286,BR004,07-03-2025,Deposit,Mobile App,11731.55,Completed
T0023445,A001666,C00002,BR011,31-05-2023,Deposit,UPI,3191.47,Completed
T0023446,A001871,C02173,BR011,22-02-2025,Deposit,Debit Card,25141.67,Completed
T0023447,A001627,C01116,BR002,17-08-2023,Deposit,ATM,15050.58,Completed
T0023448,A003497,C01832,BR012,07-05-2023,Withdrawal,UPI,82173.06,Completed
T0023449,A003546,C01566,BR005,25-06-2025,Deposit,Debit Card,13838,Completed
T0023450,A003660,C01048,BR012,21-08-2023,Transfer,UPI,3351.18,Completed
T0023451,A000351,C00519,BR008,11-11-2023,Withdrawal,Net Banking,17692.08,Completed
T0023452,A003943,C01826,BR006,07-05-2025,Deposit,UPI,9376.13,Completed
T0023453,A000047,C02285,BR006,11-03-2024,Transfer,Net Banking,8798.02,Completed
T0023454,A001482,C02787,BR002,13-12-2025,Withdrawal,UPI,14025.22,Completed
T0023455,A001223,C01119,BR011,23-07-2024,Deposit,UPI,3650.1,Completed
T0023456,A002771,C02342,BR009,20-04-2024,Transfer,Debit Card,14078.7,Completed
T0023457,A001119,C00110,BR008,07-01-2025,Withdrawal,Debit Card,15574.66,Completed
T0023458,A002505,C00369,BR002,14-04-2025,Deposit,Net Banking,11803.6,Completed
T0023459,A003745,C02317,BR001,25-09-2024,Transfer,ATM,1229.86,Completed
T0023460,A000690,C02079,BR001,13-01-2023,Withdrawal,Mobile App,9405.89,Completed
T0023461,A003691,C00195,BR002,27-07-2023,Deposit,Net Banking,2060.25,Completed
T0023462,A001836,C02946,BR008,17-05-2023,Deposit,ATM,2318.22,Completed
T0023463,A002511,C01886,BR011,31-08-2024,Transfer,Debit Card,2773.16,Completed
T0023464,A001809,C02915,BR004,28-03-2023,Deposit,Branch,6865.48,Completed
T0023465,A000833,C00480,BR014,29-07-2025,Withdrawal,Mobile App,6425.21,Completed
T0023466,A000802,C00753,BR012,27-04-2023,Deposit,Debit Card,39475.31,Completed
T0023467,A000187,C01850,BR015,24-10-2024,Transfer,Debit Card,20401.47,Completed
T0023468,A001575,C00706,BR006,05-03-2023,Deposit,Branch,29210.12,Completed
T0023469,A000412,C02059,BR001,12-08-2025,Withdrawal,Debit Card,20521.01,Completed
T0023470,A001833,C00235,BR001,28-01-2023,Transfer,Debit Card,2601.55,Completed
T0023471,A001994,C02035,BR007,25-01-2025,Withdrawal,ATM,4123.79,Completed
T0023472,A003359,C01303,BR012,05-01-2025,Deposit,ATM,603.17,Completed
T0023473,A003068,C01013,BR009,19-07-2024,Deposit,Branch,8419.43,Completed
T0023474,A003605,C00638,BR005,27-04-2024,Transfer,UPI,37410.85,Completed
T0023475,A000107,C02620,BR008,07-10-2025,Withdrawal,Mobile App,9020.17,Completed
T0023476,A003012,C01905,BR010,17-08-2024,Transfer,Net Banking,2745.46,Completed
T0023477,A001153,C01937,BR008,17-06-2023,Deposit,UPI,3754.41,Completed
T0023478,A003382,C02313,BR009,09-01-2024,Transfer,Mobile App,13707.68,Completed
T0023479,A003814,C01333,BR003,29-09-2024,Deposit,ATM,5241.54,Completed
T0023480,A000414,C01940,BR008,15-03-2024,Deposit,Debit Card,22096.19,Completed
T0023481,A002154,C00142,BR008,10-02-2024,Withdrawal,UPI,19254.87,Completed
T0023482,A002340,C02264,BR013,25-06-2023,Transfer,Mobile App,6642.45,Completed
T0023483,A001161,C01900,BR007,13-09-2023,Withdrawal,UPI,2768.91,Completed
T0023484,A001088,C01383,BR005,04-12-2024,Deposit,UPI,14947.56,Completed
T0023485,A000590,C00373,BR006,15-07-2025,Deposit,ATM,4380.2,Completed
T0023486,A001759,C00412,BR004,27-05-2023,Transfer,Mobile App,14148.94,Completed
T0023487,A002953,C00169,BR005,04-09-2023,Deposit,Branch,15821.96,Completed
T0023488,A002953,C00169,BR005,23-08-2025,Withdrawal,UPI,5018.07,Completed
T0023489,A003258,C01577,BR005,07-02-2024,Withdrawal,Mobile App,42028.35,Completed
T0023490,A003978,C02071,BR002,06-11-2023,Withdrawal,UPI,6527.5,Completed
T0023491,A002661,C00512,BR002,15-08-2024,Deposit,Net Banking,22460.66,Completed
T0023492,A001499,C01147,BR002,14-10-2023,Withdrawal,UPI,19062.4,Completed
T0023493,A001169,C02155,BR012,21-08-2025,Transfer,Debit Card,6386.93,Completed
T0023494,A002426,C02337,BR002,04-08-2023,Withdrawal,Debit Card,2637.54,Completed
T0023495,A001856,C02625,BR011,29-10-2024,Withdrawal,Net Banking,8786.35,Completed
T0023496,A000450,C01470,BR009,28-04-2023,Deposit,ATM,18940.54,Completed
T0023497,A001674,C00278,BR011,15-09-2025,Withdrawal,Debit Card,7024.39,Completed
T0023498,A002867,C00346,BR005,02-10-2023,Withdrawal,UPI,6016.11,Completed
T0023499,A000736,C01223,BR005,05-05-2025,Deposit,Debit Card,13498.85,Completed
T0023500,A001000,C02605,BR005,29-12-2025,Withdrawal,Debit Card,11173.42,Completed
T0023501,A001180,C00963,BR014,08-09-2024,Transfer,Net Banking,3991.73,Completed
T0023502,A001970,C02161,BR004,27-01-2023,Deposit,UPI,2018.09,Completed
T0023503,A003425,C02217,BR007,07-02-2024,Withdrawal,ATM,15498.02,Completed
T0023504,A001369,C01170,BR012,24-06-2024,Withdrawal,Net Banking,3985.01,Completed
T0023505,A000536,C00352,BR002,13-04-2023,Withdrawal,Debit Card,5264.98,Completed
T0023506,A000213,C02756,BR005,24-01-2024,Withdrawal,UPI,24784.28,Completed
T0023507,A002578,C02419,BR001,12-09-2024,Withdrawal,UPI,119603.36,Completed
T0023508,A003112,C00512,BR002,02-05-2025,Withdrawal,Mobile App,66693.58,Completed
T0023509,A000367,C02582,BR001,06-08-2023,Transfer,ATM,8717.44,Completed
T0023510,A002602,C02426,BR008,05-11-2024,Transfer,Branch,37888.41,Completed
T0023511,A003802,C01280,BR010,04-02-2025,Deposit,Net Banking,2102.43,Completed
T0023512,A003434,C01487,BR010,02-02-2023,Withdrawal,Debit Card,6600.41,Completed
T0023513,A003927,C02265,BR010,15-04-2024,Deposit,UPI,5619.1,Completed
T0023514,A003975,C02304,BR003,29-03-2023,Transfer,Debit Card,4723.88,Completed
T0023515,A003300,C00043,BR008,27-06-2025,Transfer,Debit Card,10419.73,Completed
T0023516,A001726,C00864,BR006,22-12-2024,Withdrawal,UPI,12565.74,Completed
T0023517,A002927,C00881,BR007,17-09-2024,Withdrawal,Net Banking,5947.68,Completed
T0023518,A003177,C02359,BR005,26-01-2025,Withdrawal,Debit Card,10146.16,Completed
T0023519,A003204,C00483,BR011,21-10-2025,Transfer,Net Banking,3387.24,Completed
T0023520,A001302,C01899,BR005,29-11-2024,Deposit,UPI,523.96,Completed
T0023521,A001857,C00968,BR008,21-10-2023,Withdrawal,UPI,9692.46,Completed
T0023522,A001818,C00497,BR012,19-12-2024,Deposit,UPI,13039.81,Completed
T0023523,A003391,C00932,BR014,26-05-2025,Withdrawal,Net Banking,21543.03,Completed
T0023524,A003511,C02341,BR013,04-07-2025,Withdrawal,Branch,2356.73,Completed
T0023525,A004029,C00182,BR002,04-08-2024,Withdrawal,Net Banking,2060.97,Completed
T0023526,A003774,C01088,BR001,24-02-2024,Deposit,Net Banking,1047.69,Completed
T0023527,A000480,C01194,BR005,05-05-2024,Transfer,ATM,12263.81,Completed
T0023528,A001579,C02359,BR005,16-12-2023,Withdrawal,UPI,4025.87,Completed
T0023529,A001701,C00340,BR001,20-08-2023,Deposit,Debit Card,4404.9,Completed
T0023530,A003372,C01157,BR001,18-06-2025,Withdrawal,UPI,15371.55,Completed
T0023531,A000108,C01744,BR015,08-11-2025,Withdrawal,Net Banking,35537.09,Completed
T0023532,A003217,C00879,BR005,01-01-2024,Withdrawal,Mobile App,5063.02,Completed
T0023533,A003753,C02403,BR010,04-10-2024,Deposit,UPI,20044.26,Completed
T0023534,A000784,C00109,BR014,16-11-2025,Deposit,ATM,13895.34,Completed
T0023535,A001436,C02447,BR005,10-02-2024,Deposit,UPI,38757.66,Completed
T0023536,A002628,C00906,BR008,28-02-2025,Deposit,Branch,12325.16,Completed
T0023537,A002497,C00182,BR002,11-06-2025,Withdrawal,Net Banking,4328.9,Completed
T0023538,A002084,C01902,BR005,08-02-2025,Transfer,ATM,4472.8,Completed
T0023539,A001251,C02468,BR015,06-07-2024,Withdrawal,Debit Card,38296.1,Completed
T0023540,A000264,C02739,BR013,21-09-2025,Deposit,Mobile App,59689.41,Completed
T0023541,A001049,C01762,BR005,11-01-2024,Transfer,Branch,3448.61,Completed
T0023542,A002299,C00617,BR012,20-04-2025,Deposit,Mobile App,1378.74,Completed
T0023543,A000978,C02717,BR008,01-10-2023,Withdrawal,ATM,12787.22,Completed
T0023544,A004115,C01033,BR009,17-02-2023,Deposit,ATM,2521.01,Completed
T0023545,A000811,C02218,BR005,23-06-2025,Deposit,UPI,2403.62,Completed
T0023546,A003276,C02175,BR007,17-05-2024,Transfer,Branch,3714.14,Completed
T0023547,A001392,C02441,BR008,08-01-2025,Withdrawal,Mobile App,4765.87,Completed
T0023548,A000844,C02327,BR002,19-02-2024,Withdrawal,ATM,1646.53,Completed
T0023549,A000867,C01797,BR008,27-05-2024,Deposit,ATM,18410.97,Completed
T0023550,A000929,C02022,BR015,11-04-2024,Withdrawal,UPI,6673.67,Completed
T0023551,A004046,C02833,BR014,30-09-2024,Transfer,Debit Card,13387.65,Completed
T0023552,A001340,C01082,BR003,05-11-2023,Transfer,UPI,4316.17,Completed
T0023553,A001309,C00880,BR002,16-08-2023,Deposit,UPI,9659.14,Completed
T0023554,A000076,C00170,BR004,31-08-2023,Deposit,ATM,7525.09,Completed
T0023555,A001384,C00742,BR013,02-11-2024,Deposit,Net Banking,14102.53,Completed
T0023556,A000310,C02307,BR007,18-08-2024,Deposit,Debit Card,2730.6,Completed
T0023557,A000794,C01417,BR015,28-11-2025,Deposit,Branch,20517.99,Completed
T0023558,A003021,C00541,BR008,25-03-2025,Deposit,Debit Card,8020.41,Completed
T0023559,A002654,C00468,BR009,06-10-2023,Withdrawal,Branch,4073.29,Completed
T0023560,A002296,C02293,BR005,21-07-2023,Withdrawal,UPI,10249.64,Completed
T0023561,A000946,C01317,BR006,05-08-2023,Deposit,Debit Card,26045.95,Completed
T0023562,A002924,C02889,BR004,30-10-2023,Transfer,Branch,17899.25,Completed
T0023563,A000664,C02579,BR009,05-04-2025,Withdrawal,Net Banking,20789.67,Completed
T0023564,A003005,C01967,BR003,29-12-2024,Withdrawal,Net Banking,8994.58,Completed
T0023565,A002947,C00744,BR001,05-11-2023,Deposit,Net Banking,3550.98,Completed
T0023566,A000310,C02307,BR007,02-01-2025,Withdrawal,Debit Card,7086.95,Completed
T0023567,A002533,C00646,BR005,17-08-2023,Withdrawal,ATM,8857.52,Completed
T0023568,A003973,C00956,BR007,05-04-2023,Deposit,ATM,24295.05,Completed
T0023569,A002602,C02426,BR008,16-03-2024,Deposit,UPI,3777.21,Completed
T0023570,A004072,C01861,BR010,26-03-2023,Deposit,Mobile App,25537.67,Completed
T0023571,A003509,C01615,BR014,04-06-2025,Withdrawal,UPI,22772.22,Completed
T0023572,A000144,C00741,BR002,29-06-2024,Transfer,Mobile App,31682.76,Completed
T0023573,A003790,C01092,BR015,12-11-2024,Deposit,Debit Card,18562.28,Completed
T0023574,A000285,C01645,BR005,06-07-2025,Transfer,Debit Card,8256.13,Completed
T0023575,A000851,C01957,BR004,22-02-2025,Withdrawal,UPI,4828.5,Completed
T0023576,A003443,C00713,BR009,01-09-2023,Transfer,Net Banking,34463.67,Completed
T0023577,A002054,C00258,BR004,26-02-2024,Withdrawal,UPI,14420.77,Completed
T0023578,A002554,C01159,BR001,30-12-2025,Transfer,UPI,1866.3,Completed
T0023579,A001224,C00597,BR001,18-06-2024,Transfer,Mobile App,29099.89,Completed
T0023580,A004166,C00414,BR004,30-12-2025,Deposit,UPI,8810.44,Completed
T0023581,A000374,C01183,BR004,02-09-2024,Withdrawal,Branch,12048.76,Completed
T0023582,A001038,C02227,BR005,22-10-2024,Deposit,Net Banking,56059.84,Completed
T0023583,A003537,C01524,BR005,13-10-2024,Transfer,ATM,7157.66,Completed
T0023584,A003342,C00381,BR002,18-11-2025,Deposit,Debit Card,1225.97,Completed
T0023585,A001193,C01905,BR010,14-10-2024,Transfer,Debit Card,10672.12,Completed
T0023586,A002204,C02605,BR005,06-03-2024,Transfer,Debit Card,5042.11,Completed
T0023587,A000154,C00770,BR005,11-05-2024,Deposit,Mobile App,6464.45,Completed
T0023588,A002332,C01754,BR010,03-07-2024,Withdrawal,ATM,4122.75,Completed
T0023589,A003574,C01974,BR005,19-08-2023,Deposit,ATM,1662.86,Completed
T0023590,A000878,C01660,BR010,09-02-2025,Deposit,Debit Card,16533.05,Completed
T0023591,A003921,C00123,BR005,12-02-2024,Withdrawal,ATM,38575.93,Completed
T0023592,A002549,C01913,BR002,19-03-2023,Deposit,Mobile App,13845.32,Completed
T0023593,A000200,C02448,BR006,28-02-2024,Deposit,UPI,3759.18,Completed
T0023594,A001725,C00479,BR013,22-04-2025,Transfer,Net Banking,8075.74,Completed
T0023595,A000715,C01298,BR007,18-04-2025,Withdrawal,UPI,113151.2,Completed
T0023596,A000927,C01719,BR005,23-10-2025,Withdrawal,Mobile App,16905.79,Completed
T0023597,A000347,C01326,BR006,01-11-2025,Transfer,ATM,9098.39,Completed
T0023598,A003516,C00505,BR015,16-09-2024,Withdrawal,Debit Card,2546.27,Completed
T0023599,A002802,C02453,BR002,02-09-2024,Withdrawal,ATM,9574.97,Completed
T0023600,A000900,C00167,BR005,29-08-2023,Deposit,Debit Card,5654.52,Completed
T0023601,A000351,C00519,BR008,26-10-2025,Deposit,ATM,18148.64,Completed
T0023602,A001262,C02009,BR007,23-05-2023,Deposit,ATM,7917.97,Completed
T0023603,A001195,C01162,BR004,16-12-2025,Withdrawal,Debit Card,30883.03,Completed
T0023604,A000365,C00166,BR010,27-08-2023,Withdrawal,UPI,34566.9,Completed
T0023605,A000523,C02615,BR002,06-09-2025,Deposit,UPI,1521.93,Completed
T0023606,A002841,C00691,BR013,09-08-2023,Withdrawal,UPI,13332.09,Completed
T0023607,A003152,C00206,BR008,13-03-2025,Deposit,Branch,38262.17,Completed
T0023608,A001193,C01905,BR010,31-07-2025,Withdrawal,ATM,24702.18,Completed
T0023609,A001662,C00026,BR009,05-03-2025,Deposit,Debit Card,888.64,Completed
T0023610,A004024,C01315,BR008,31-05-2023,Transfer,ATM,56090.6,Completed
T0023611,A001444,C00917,BR002,06-11-2025,Deposit,Debit Card,1993.94,Completed
T0023612,A003115,C02667,BR007,29-11-2025,Deposit,ATM,1418.93,Completed
T0023613,A003527,C01628,BR005,15-12-2024,Deposit,Net Banking,1552.65,Completed
T0023614,A003785,C01659,BR012,03-05-2025,Withdrawal,Net Banking,14901.86,Completed
T0023615,A004069,C01835,BR005,18-04-2024,Withdrawal,Branch,3259.42,Completed
T0023616,A000825,C00151,BR014,13-03-2025,Deposit,Branch,3898.06,Completed
T0023617,A003994,C01534,BR014,20-12-2025,Withdrawal,ATM,4798.32,Completed
T0023618,A002688,C02764,BR009,07-11-2024,Deposit,Branch,27901.05,Completed
T0023619,A000984,C01280,BR010,30-10-2023,Transfer,ATM,17227.78,Completed
T0023620,A003696,C02463,BR006,19-02-2023,Withdrawal,Debit Card,2267.94,Completed
T0023621,A001641,C02763,BR009,05-01-2025,Withdrawal,Mobile App,3926.12,Completed
T0023622,A004039,C00194,BR001,26-02-2025,Withdrawal,UPI,1743.43,Completed
T0023623,A001959,C00622,BR008,28-05-2025,Transfer,Net Banking,4133.27,Completed
T0023624,A002731,C01248,BR015,24-02-2024,Withdrawal,Mobile App,12920.06,Completed
T0023625,A002014,C01793,BR008,18-03-2025,Deposit,Branch,6274.52,Completed
T0023626,A003980,C00412,BR004,16-05-2023,Withdrawal,UPI,2670.59,Completed
T0023627,A001980,C01648,BR005,04-05-2025,Deposit,ATM,20535.55,Completed
T0023628,A000621,C00618,BR010,30-06-2025,Withdrawal,ATM,8820.96,Completed
T0023629,A003687,C00176,BR002,08-11-2023,Deposit,Mobile App,3266.39,Completed
T0023630,A000171,C00347,BR013,01-01-2024,Deposit,Net Banking,38412.51,Completed
T0023631,A003151,C01428,BR011,28-06-2025,Withdrawal,UPI,11800.56,Pending
T0023632,A001954,C00675,BR008,22-10-2024,Transfer,Net Banking,7989.63,Completed
T0023633,A002910,C00546,BR005,03-07-2024,Deposit,Net Banking,12936.29,Completed
T0023634,A001333,C00528,BR006,21-06-2023,Deposit,ATM,1968.19,Completed
T0023635,A000952,C02573,BR013,07-06-2025,Deposit,UPI,1897.79,Completed
T0023636,A003890,C01613,BR006,21-05-2023,Transfer,ATM,3963.67,Completed
T0023637,A000783,C01640,BR011,16-04-2024,Deposit,UPI,20130.42,Completed
T0023638,A000068,C00560,BR003,04-05-2024,Withdrawal,Debit Card,4484.64,Completed
T0023639,A001698,C00689,BR009,28-02-2025,Deposit,Net Banking,5731.19,Completed
T0023640,A001332,C00917,BR002,17-02-2023,Withdrawal,UPI,62041.68,Completed
T0023641,A002496,C00702,BR001,15-01-2023,Transfer,Branch,1667.46,Completed
T0023642,A001469,C01628,BR005,04-11-2024,Deposit,ATM,20594.33,Completed
T0023643,A001506,C02020,BR008,31-01-2024,Withdrawal,UPI,2623.78,Completed
T0023644,A002995,C01911,BR011,28-03-2023,Withdrawal,UPI,21732.23,Completed
T0023645,A003221,C02510,BR009,29-04-2025,Deposit,UPI,3975.12,Completed
T0023646,A000008,C02577,BR015,26-07-2024,Transfer,ATM,7320.97,Completed
T0023647,A000707,C01551,BR012,08-11-2024,Withdrawal,Mobile App,3424.57,Completed
T0023648,A003570,C01150,BR005,31-01-2024,Deposit,ATM,2098.68,Completed
T0023649,A003763,C01243,BR011,29-08-2023,Deposit,Branch,2781.64,Completed
T0023650,A003925,C01412,BR003,21-12-2023,Transfer,UPI,7172.42,Completed
T0023651,A001493,C02734,BR012,18-09-2025,Deposit,Net Banking,4934.13,Completed
T0023652,A002034,C01287,BR014,23-04-2025,Transfer,Branch,2555.67,Completed
T0023653,A000626,C00962,BR004,28-07-2025,Deposit,Debit Card,12594.92,Completed
T0023654,A000455,C02856,BR007,03-06-2024,Transfer,ATM,1224.75,Completed
T0023655,A002519,C01079,BR005,25-08-2025,Deposit,UPI,9743.58,Completed
T0023656,A000213,C02756,BR005,01-08-2023,Transfer,ATM,4963.9,Completed
T0023657,A000692,C02556,BR003,31-12-2024,Transfer,UPI,14332.51,Failed
T0023658,A001086,C00646,BR005,29-02-2024,Deposit,Net Banking,34171.24,Completed
T0023659,A000196,C00278,BR011,28-07-2023,Transfer,UPI,4598.17,Completed
T0023660,A000566,C00264,BR002,28-02-2024,Withdrawal,Net Banking,5894.14,Completed
T0023661,A000056,C00514,BR007,04-01-2025,Withdrawal,ATM,14557.46,Completed
T0023662,A002113,C00847,BR004,02-08-2024,Deposit,Mobile App,8828.03,Completed
T0023663,A002476,C01941,BR004,04-09-2025,Transfer,Debit Card,17935.29,Completed
T0023664,A001723,C01015,BR006,09-12-2024,Transfer,UPI,3750.1,Completed
T0023665,A001598,C00435,BR006,30-08-2024,Deposit,Mobile App,14458.6,Completed
T0023666,A000806,C02316,BR008,02-12-2023,Transfer,Debit Card,9736.79,Completed
T0023667,A003639,C00393,BR005,30-05-2025,Deposit,Debit Card,11684.68,Completed
T0023668,A003500,C01074,BR002,11-12-2023,Deposit,ATM,5309.68,Completed
T0023669,A001806,C01992,BR006,09-06-2023,Deposit,Branch,5953.81,Completed
T0023670,A002522,C00412,BR004,20-05-2025,Transfer,Net Banking,3122.34,Completed
